Laureate ID,Laureate name,Prize year,Title,Pub year,Paper ID,DOI,Journal,Affiliation,Is prize-winning paper,field,p-value,Gender,citation_count
10091,"weinberg, s",1979,do hyperphotons exist,1964.0,1982876477.0,10.1103/PhysRevLett.13.495,physical review letters,university of texas at austin,NO,Physics,0.2256637168141592,male,39.0
10091,"weinberg, s",1979,calculation of gauge couplings and compact circumferences from self consistent dimensional reduction,1984.0,1983357614.0,10.1016/0550-3213(84)90001-4,nuclear physics,university of texas at austin,NO,Physics,0.2256637168141592,male,321.0
10091,"weinberg, s",1979,gravitation and cosmology principles and applications of the general theory of relativity,1973.0,1984683678.0,10.1063/1.3128097,physics today,university of texas at austin,NO,Physics,0.2256637168141592,male,8.0
10091,"weinberg, s",1979,v a was the key,2009.0,1985114903.0,10.1088/1742-6596/196/1/012002,,university of texas at austin,NO,Physics,0.2256637168141592,male,20.0
10091,"weinberg, s",1979,recent progress in gauge theories of the weak electromagnetic and strong interactions,1974.0,1985863950.0,10.1103/RevModPhys.46.255,reviews of modern physics,university of texas at austin,NO,Physics,0.2256637168141592,male,230.0
10091,"weinberg, s",1979,smearing method in the quark model,1976.0,1988144657.0,10.1103/PhysRevD.13.1958,physical review d,university of texas at austin,NO,Physics,0.2256637168141592,male,287.0
10091,"weinberg, s",1979,cosmological production of baryons,1979.0,1988264925.0,10.1103/PhysRevLett.42.850,physical review letters,university of texas at austin,NO,Physics,0.2256637168141592,male,532.0
10091,"weinberg, s",1979,post use review the quantum theory of fields vol i foundations,1997.0,1988851272.0,10.1119/1.18603,american journal of physics,university of texas at austin,NO,Physics,0.2256637168141592,male,0.0
10091,"weinberg, s",1979,evidence that the deuteron is not an elementary particle,1965.0,1989512339.0,10.1103/PhysRev.137.B672,physical review,university of texas at austin,NO,Physics,0.2256637168141592,male,388.0
10091,"weinberg, s",1979,tracing the mechanism of electroweak symmetry breaking,1990.0,1989557527.0,10.1142/S0217732390001657,modern physics letters a,university of texas at austin,NO,Physics,0.2256637168141592,male,2.0
10091,"weinberg, s",1979,summing soft pions ii statistical approach to unitarity damping,1971.0,1990392956.0,10.1103/PhysRevD.4.2993,physical review d,university of texas at austin,NO,Physics,0.2256637168141592,male,1.0
10091,"weinberg, s",1979,supersymmetry at ordinary energies masses and conservation laws,1982.0,2111471335.0,10.1103/PhysRevD.26.287,physical review d,university of texas at austin,NO,Physics,0.2256637168141592,male,641.0
10091,"weinberg, s",1979,partially conserved currents and the k meson,1960.0,1991498438.0,10.1103/PhysRevLett.5.481,physical review letters,university of texas at austin,NO,Physics,0.2256637168141592,male,35.0
10091,"weinberg, s",1979,goldstone bosons as fractional cosmic neutrinos,2013.0,2111859199.0,10.1103/PhysRevLett.110.241301,physical review letters,university of texas at austin,NO,Physics,0.2256637168141592,male,155.0
10091,"weinberg, s",1979,decay of the proton,1981.0,2242302227.0,10.1038/scientificamerican0681-64,scientific american,university of texas at austin,NO,Physics,0.2256637168141592,male,14.0
10091,"weinberg, s",1979,precision tests of quantum mechanics,1989.0,1992291356.0,10.1103/PhysRevLett.62.485,physical review letters,university of texas at austin,NO,Physics,0.2256637168141592,male,273.0
10091,"weinberg, s",1979,decoupling constraints on massless composite particles,1981.0,2112486061.0,10.1103/PhysRevD.24.1059,physical review d,university of texas at austin,NO,Physics,0.2256637168141592,male,60.0
10091,"weinberg, s",1979,limits on massless particles,1980.0,1992665289.0,10.1016/0370-2693(80)90212-9,physics letters b,university of texas at austin,NO,Physics,0.2256637168141592,male,442.0
10091,"weinberg, s",1979,benjamin w lee,1977.0,1992932778.0,10.1063/1.3037723,physics today,university of texas at austin,NO,Physics,0.2256637168141592,male,1.0
10091,"weinberg, s",1979,nonlinear realizations of chiral symmetry,1968.0,2567625836.0,10.1103/PhysRev.166.1568,physical review,university of texas at austin,NO,Physics,0.2256637168141592,male,1014.0
10091,"weinberg, s",1979,gravitation and cosmology principles and applications of the general theory of relativity,1973.0,1993805430.0,10.1119/1.1987308,american journal of physics,university of texas at austin,NO,Physics,0.2256637168141592,male,11.0
10091,"weinberg, s",1979,from bcs to the lhc,2008.0,2113848566.0,10.1142/S0217751X0804038X,international journal of modern physics a,university of texas at austin,NO,Physics,0.2256637168141592,male,10.0
10091,"weinberg, s",1979,nuclear forces from chiral lagrangians,1990.0,1995969332.0,10.1016/0370-2693(90)90938-3,physics letters b,university of texas at austin,NO,Physics,0.2256637168141592,male,1229.0
10091,"weinberg, s",1979,the problem of mass,1977.0,1996174936.0,10.1111/j.2164-0947.1977.tb02958.x,annals of the new york academy of sciences,university of texas at austin,NO,Physics,0.2256637168141592,male,412.0
10091,"weinberg, s",1979,summing soft pions,1970.0,1996702666.0,10.1103/PhysRevD.2.674,physical review d,university of texas at austin,NO,Physics,0.2256637168141592,male,19.0
10091,"weinberg, s",1979,current algebra and ward identities three and four point functions,1968.0,1996735074.0,10.1103/PhysRev.175.1873,physical review,university of texas at austin,NO,Physics,0.2256637168141592,male,46.0
10091,"weinberg, s",1979,feynman rules for any spin,1964.0,1997248677.0,10.1103/PhysRev.133.B1318,physical review,university of texas at austin,NO,Physics,0.2256637168141592,male,580.0
10091,"weinberg, s",1979,tensor microwave background fluctuations for large multipole order,2007.0,2592618061.0,10.1103/PHYSREVD.75.123505,physical review d,university of texas at austin,NO,Physics,0.2256637168141592,male,24.0
10091,"weinberg, s",1979,tetraquark mesons in large n quantum chromodynamics,2013.0,1998809958.0,10.1103/PhysRevLett.110.261601,physical review letters,university of texas at austin,NO,Physics,0.2256637168141592,male,115.0
10091,"weinberg, s",1979,superconductivity for particular theorists,1986.0,2116996354.0,10.1143/PTPS.86.43,progress of theoretical physics supplement,university of texas at austin,NO,Physics,0.2256637168141592,male,135.0
10091,"weinberg, s",1979,cancellation of one loop divergences in so 8192 string theory,1987.0,2000632757.0,10.1016/0370-2693(87)91096-3,physics letters b,university of texas at austin,NO,Physics,0.2256637168141592,male,49.0
10091,"weinberg, s",1979,particle physics from rutherford to the lhc,2013.0,2001054753.0,10.1142/S0217751X1330055X,international journal of modern physics a,university of texas at austin,NO,Physics,0.2256637168141592,male,1.0
10091,"weinberg, s",1979,newtonianism reductionism and the art of congressional testimony,1987.0,2001544892.0,10.1038/330433a0,nature,university of texas at austin,NO,Physics,0.2256637168141592,male,39.0
10091,"weinberg, s",1979,infrared photons and gravitons,1965.0,2225079672.0,10.1103/PhysRev.140.B516,physical review,university of texas at austin,NO,Physics,0.2256637168141592,male,1012.0
10091,"weinberg, s",1979,non gaussian correlations outside the horizon,2008.0,2002070000.0,10.1103/PhysRevD.78.123521,physical review d,university of texas at austin,NO,Physics,0.2256637168141592,male,31.0
10091,"weinberg, s",1979,elementary particle theory of composite particles,1963.0,2002364198.0,10.1103/PhysRev.130.776,physical review,university of texas at austin,NO,Physics,0.2256637168141592,male,572.0
10091,"weinberg, s",1979,breaking chiral symmetry,1968.0,2003277035.0,10.1103/PhysRevLett.20.224,physical review letters,university of texas at austin,NO,Physics,0.2256637168141592,male,563.0
10091,"weinberg, s",1979,gauge and global symmetries at high temperature,1974.0,2118733778.0,10.1103/PhysRevD.9.3357,physical review d,university of texas at austin,NO,Physics,0.2256637168141592,male,928.0
10091,"weinberg, s",1979,ultraviolet divergences in cosmological correlations,2011.0,2003672668.0,10.1103/PhysRevD.83.063508,physical review d,university of texas at austin,NO,Physics,0.2256637168141592,male,28.0
10091,"weinberg, s",1979,cross sections at high energies,1961.0,2119021511.0,10.1103/PhysRev.124.2049,physical review,university of texas at austin,NO,Physics,0.2256637168141592,male,33.0
10091,"weinberg, s",1979,general theory of broken local symmetries,1973.0,2003979602.0,10.1103/PhysRevD.7.1068,physical review d,university of texas at austin,NO,Physics,0.2256637168141592,male,105.0
10091,"weinberg, s",1979,an experimental study of peristaltic pumping,1971.0,2004350256.0,10.1017/S0022112071002209,journal of fluid mechanics,university of texas at austin,NO,Physics,0.2256637168141592,male,90.0
10091,"weinberg, s",1979,entropy generation and the survival of protogalaxies in an expanding universe,1971.0,2006497728.0,10.1086/151073,the astrophysical journal,university of texas at austin,NO,Physics,0.2256637168141592,male,618.0
10091,"weinberg, s",1979,the hose instability dispersion relation,1964.0,2006653170.0,10.1063/1.1704072,journal of mathematical physics,university of texas at austin,NO,Physics,0.2256637168141592,male,30.0
10091,"weinberg, s",1979,dynamics at infinite momentum,1966.0,2007220262.0,10.1103/PhysRev.150.1313,physical review,university of texas at austin,NO,Physics,0.2256637168141592,male,494.0
10091,"weinberg, s",1979,current commutator theory of multiple pion production,1966.0,2007271070.0,10.1103/PhysRevLett.16.879,physical review letters,university of texas at austin,NO,Physics,0.2256637168141592,male,127.0
10091,"weinberg, s",1979,six dimensional methods for four dimensional conformal field theories,2010.0,2007292354.0,10.1103/PhysRevD.82.045031,physical review d,university of texas at austin,NO,Physics,0.2256637168141592,male,114.0
10091,"weinberg, s",1979,high energy behavior in quantum field theory,1960.0,2008085776.0,10.1103/PhysRev.118.838,physical review,university of texas at austin,NO,Physics,0.2256637168141592,male,497.0
10091,"weinberg, s",1979,non abelian gauge theories of the strong interactions,1973.0,2008769196.0,10.1103/PhysRevLett.31.494,physical review letters,university of texas at austin,NO,Physics,0.2256637168141592,male,524.0
10091,"weinberg, s",1979,mass differences of charmed hadrons,1976.0,2009190541.0,10.1103/PhysRevLett.37.717,physical review letters,university of texas at austin,NO,Physics,0.2256637168141592,male,85.0
10091,"weinberg, s",1979,views on broken symmetry,1974.0,2009330849.0,10.1111/j.1749-6632.1974.tb20534.x,annals of the new york academy of sciences,university of texas at austin,NO,Physics,0.2256637168141592,male,1.0
10091,"weinberg, s",1979,the making of the standard model,2004.0,2122300857.0,10.1140/epjc/s2004-01761-1,european physical journal c,university of texas at austin,NO,Physics,0.2256637168141592,male,36.0
10091,"weinberg, s",1979,quantum contributions to cosmological correlations,2005.0,2122336004.0,10.1103/PhysRevD.72.043514,physical review d,university of texas at austin,NO,Physics,0.2256637168141592,male,665.0
10091,"weinberg, s",1979,symmetry breaking and scalar bosons,1976.0,2122448326.0,10.1103/PhysRevD.13.3333,physical review d,university of texas at austin,NO,Physics,0.2256637168141592,male,334.0
10091,"weinberg, s",1979,response against manned space flight programs,2013.0,2011396126.0,10.1016/j.spacepol.2013.10.005,space policy,university of texas at austin,NO,Physics,0.2256637168141592,male,10.0
10091,"weinberg, s",1979,exponentiation and sum rules,1971.0,2011414236.0,10.1016/0370-2693(71)90354-6,physics letters b,university of texas at austin,NO,Physics,0.2256637168141592,male,11.0
10091,"weinberg, s",1979,the weak interactions from now on,1986.0,2011562443.0,10.1063/1.881037,physics today,university of texas at austin,NO,Physics,0.2256637168141592,male,1.0
10091,"weinberg, s",1979,perturbation theory for strong repulsive potentials,1964.0,2013325441.0,10.1063/1.1704173,journal of mathematical physics,university of texas at austin,NO,Physics,0.2256637168141592,male,6.0
10091,"weinberg, s",1979,neutral currents in expanded gauge theories,1978.0,2013759835.0,10.1103/PhysRevD.17.275,physical review d,university of texas at austin,NO,Physics,0.2256637168141592,male,94.0
10091,"weinberg, s",1979,beyond the first three minutes,1980.0,2015794765.0,10.1088/0031-8949/21/5/033,physica scripta,university of texas at austin,NO,Physics,0.2256637168141592,male,35.0
10091,"weinberg, s",1979,dreams of a final theory,1993.0,2016173951.0,10.1063/1.2808871,physics today,university of texas at austin,NO,Physics,0.2256637168141592,male,160.0
10091,"weinberg, s",1979,gauge theory ofcpnonconservation,1976.0,2615238803.0,10.1103/PhysRevLett.37.657,physical review letters,university of texas at austin,NO,Physics,0.2256637168141592,male,723.0
10091,"weinberg, s",1979,electromagnetic corrections to isotopic spin conservation,1959.0,2018035052.0,10.1103/PhysRev.116.465,physical review,university of texas at austin,NO,Physics,0.2256637168141592,male,97.0
10091,"weinberg, s",1979,ultimate temperature and the early universe,1970.0,2018232675.0,10.1103/PhysRevLett.25.895,physical review letters,university of texas at austin,NO,Physics,0.2256637168141592,male,277.0
10091,"weinberg, s",1979,effective field theory past and future,2016.0,1849190709.0,10.1142/S0217751X16300076,international journal of modern physics a,university of texas at austin,NO,Physics,0.2256637168141592,male,26.0
10091,"weinberg, s",1979,physical processes in a convergent theory of the weak and electromagnetic interactions,1971.0,2019525386.0,10.1103/PhysRevLett.27.1688,physical review letters,university of texas at austin,NO,Physics,0.2256637168141592,male,495.0
10091,"weinberg, s",1979,nambu at the beginning,2016.0,2400544109.0,10.1093/ptep/ptv186,progress of theoretical and experimental physics,university of texas at austin,NO,Physics,0.2256637168141592,male,0.0
10091,"weinberg, s",1979,are nonrenormalizable gauge theories renormalizable,1996.0,2020037729.0,10.1016/0550-3213(96)00132-0,nuclear physics,university of texas at austin,NO,Physics,0.2256637168141592,male,130.0
10091,"weinberg, s",1979,electromagnetic and weak masses,1972.0,2020456943.0,10.1103/PhysRevLett.29.388,physical review letters,university of texas at austin,NO,Physics,0.2256637168141592,male,251.0
10091,"weinberg, s",1979,transformation of muons into electrons,1959.0,2020792434.0,10.1103/PhysRevLett.3.527,physical review letters,university of texas at austin,NO,Physics,0.2256637168141592,male,107.0
10091,"weinberg, s",1979,to the postdocs,2007.0,2021017770.0,10.1063/1.2718758,physics today,university of texas at austin,NO,Physics,0.2256637168141592,male,2.0
10091,"weinberg, s",1979,functional analysis and scattering theory,1964.0,2022928411.0,10.1103/PhysRev.135.B202,physical review,university of texas at austin,NO,Physics,0.2256637168141592,male,84.0
10091,"weinberg, s",1979,universal neutrino degeneracy,1962.0,2023391803.0,10.1103/PhysRev.128.1457,physical review,university of texas at austin,NO,Physics,0.2256637168141592,male,188.0
10091,"weinberg, s",1979,on the phase factors in inversions,1959.0,2024436992.0,10.1007/BF02726388,il nuovo cimento,university of texas at austin,NO,Physics,0.2256637168141592,male,47.0
10091,"weinberg, s",1979,quantization conditions for regge intercepts and hadron masses,1969.0,2025917100.0,10.1103/PhysRevLett.22.83,physical review letters,university of texas at austin,NO,Physics,0.2256637168141592,male,156.0
10091,"weinberg, s",1979,eikonal method in magnetohydrodynamics,1962.0,2132760959.0,10.1103/PhysRev.126.1899,physical review,university of texas at austin,NO,Physics,0.2256637168141592,male,288.0
10091,"weinberg, s",1979,conceptual foundations of the unified theory of weak and electromagnetic interactions,1980.0,2027674819.0,10.1126/science.210.4475.1212,science,university of texas at austin,NO,Physics,0.2256637168141592,male,13.0
10091,"weinberg, s",1979,response to steve fuller,1994.0,2028039467.0,10.1177/030631279402400407,social studies of science,university of texas at austin,NO,Physics,0.2256637168141592,male,1.0
10091,"weinberg, s",1979,interference effects in leptonic decays,1959.0,2028149873.0,10.1103/PhysRev.115.481,physical review,university of texas at austin,NO,Physics,0.2256637168141592,male,33.0
10091,"weinberg, s",1979,muon absorption in liquid hydrogen,1960.0,2028489924.0,10.1103/PhysRevLett.4.575,physical review letters,university of texas at austin,NO,Physics,0.2256637168141592,male,48.0
10091,"weinberg, s",1979,recent progress in gauge theories of weak electromagnetic and strong interactions,1973.0,2029198809.0,10.1051/jphyscol:1973103,le journal de physique colloques,university of texas at austin,NO,Physics,0.2256637168141592,male,4.0
10091,"weinberg, s",1979,can nonadiabatic perturbations arise after single field inflation,2004.0,2029888268.0,10.1103/PhysRevD.70.043541,physical review d,university of texas at austin,NO,Physics,0.2256637168141592,male,34.0
10091,"weinberg, s",1979,six dimensional methods for four dimensional conformal field theories ii irreducible fields,2012.0,2030071672.0,10.1103/PhysRevD.86.085013,physical review d,university of texas at austin,NO,Physics,0.2256637168141592,male,21.0
10091,"weinberg, s",1979,curvature dependence of peaks in the cosmic microwave background distribution,2000.0,2031137901.0,10.1103/PhysRevD.62.127302,physical review d,university of texas at austin,NO,Physics,0.2256637168141592,male,9.0
10091,"weinberg, s",1979,damping of tensor modes in cosmology,2004.0,2135160293.0,10.1103/PhysRevD.69.023503,physical review d,university of texas at austin,NO,Physics,0.2256637168141592,male,227.0
10091,"weinberg, s",1979,oppenheimer portrait of an enigma,2005.0,2031872929.0,10.1063/1.1881901,physics today,university of texas at austin,NO,Physics,0.2256637168141592,male,0.0
10091,"weinberg, s",1979,the discovery of subatomic particles,1984.0,2032058142.0,10.1119/1.13643,american journal of physics,university of texas at austin,NO,Physics,0.2256637168141592,male,6.0
10091,"weinberg, s",1979,overview of theoretical prospects for understanding the values of fundamental constants,1983.0,2032219353.0,10.1098/rsta.1983.0086,philosophical transactions of the royal society a,university of texas at austin,NO,Physics,0.2256637168141592,male,29.0
10091,"weinberg, s",1979,testing quantum mechanics,1989.0,2033059411.0,10.1016/0003-4916(89)90276-5,annals of physics,university of texas at austin,NO,Physics,0.2256637168141592,male,371.0
10091,"weinberg, s",1979,flavor changing scalar interactions,1993.0,2137418071.0,10.1103/PhysRevD.48.R979,physical review d,university of texas at austin,NO,Physics,0.2256637168141592,male,143.0
10091,"weinberg, s",1979,color and electroweak forces as a source of quark and lepton masses,1981.0,2036405163.0,10.1016/0370-2693(81)91241-7,physics letters b,university of texas at austin,NO,Physics,0.2256637168141592,male,55.0
10091,"weinberg, s",1979,supersymmetry at ordinary energies 2 r invariance goldstone bosons and gauge fermion masses,1983.0,2177270745.0,10.1103/PhysRevD.27.2732,physical review d,university of texas at austin,NO,Physics,0.2256637168141592,male,51.0
10091,"weinberg, s",1979,time reversal invariance and 20 decay 14,1958.0,100408119.0,10.1103/PhysRev.110.782,physical review,university of texas at austin,NO,Physics,0.2256637168141592,male,33.0
10091,"weinberg, s",1979,ambiguous solutions of supersymmetric theories,1976.0,2039899361.0,10.1016/0370-2693(76)90062-9,physics letters b,university of texas at austin,NO,Physics,0.2256637168141592,male,58.0
10091,"weinberg, s",1979,axial vector coupling of the quark,1991.0,2040109419.0,10.1103/PhysRevLett.67.3473,physical review letters,university of texas at austin,NO,Physics,0.2256637168141592,male,63.0
10091,"weinberg, s",1979,unified theories of elementary particle interaction,1974.0,2040620962.0,10.1038/scientificamerican0774-50,scientific american,university of texas at austin,NO,Physics,0.2256637168141592,male,36.0
10091,"weinberg, s",1979,direct determination of the metric from observed redshifts and distances,1970.0,2041204020.0,10.1086/180608,the astrophysical journal,university of texas at austin,NO,Physics,0.2256637168141592,male,22.0
10091,"weinberg, s",1979,no truncation approach to cosmic microwave background anisotropies,2006.0,2042000476.0,10.1103/PHYSREVD.74.063517,physical review d,university of texas at austin,NO,Physics,0.2256637168141592,male,9.0
10091,"weinberg, s",1979,fluctuations in the cosmic microwave background ii clat large and smalll,2001.0,2142621425.0,10.1103/PhysRevD.64.123512,physical review d,university of texas at austin,NO,Physics,0.2256637168141592,male,13.0
10091,"weinberg, s",1979,tree theorem for inflation,2008.0,2045076512.0,10.1103/PhysRevD.78.063534,physical review d,university of texas at austin,NO,Physics,0.2256637168141592,male,16.0
10091,"weinberg, s",1979,cosmological constraints on the scale of supersymmetry breaking,1982.0,2045571816.0,10.1103/PhysRevLett.48.1303,physical review letters,university of texas at austin,NO,Physics,0.2256637168141592,male,484.0
10091,"weinberg, s",1979,the u 1 problem,1975.0,2143372341.0,10.1103/PhysRevD.11.3583,physical review d,university of texas at austin,NO,Physics,0.2256637168141592,male,335.0
10091,"weinberg, s",1979,where we are now,1973.0,2045773270.0,10.1126/science.180.4083.276,science,university of texas at austin,NO,Physics,0.2256637168141592,male,4.0
10091,"weinberg, s",1979,unitarity constraints on cp nonconservation in higgs boson exchange,1990.0,2143436485.0,10.1103/PhysRevD.42.860,physical review d,university of texas at austin,NO,Physics,0.2256637168141592,male,155.0
10091,"weinberg, s",1979,n v potential in the lee model,1956.0,2046930961.0,10.1103/PhysRev.102.285,physical review,university of texas at austin,NO,Physics,0.2256637168141592,male,21.0
10091,"weinberg, s",1979,current algebra and gauge theories i,1973.0,2144916930.0,10.1103/PhysRevD.8.605,physical review d,university of texas at austin,NO,Physics,0.2256637168141592,male,87.0
10091,"weinberg, s",1979,mechanisms for cosmological baryon production,1979.0,2145116813.0,10.1103/PhysRevD.20.2484,physical review d,university of texas at austin,NO,Physics,0.2256637168141592,male,136.0
10091,"weinberg, s",1979,effective field theories in the large n limit,1997.0,2145135496.0,10.1103/PhysRevD.56.2303,physical review d,university of texas at austin,NO,Physics,0.2256637168141592,male,28.0
10091,"weinberg, s",1979,perturbative calculations of symmetry breaking,1973.0,2145184750.0,10.1103/PhysRevD.7.2887,physical review d,university of texas at austin,NO,Physics,0.2256637168141592,male,296.0
10091,"weinberg, s",1979,reply to on summing soft pions,1970.0,2327856735.0,10.1103/PhysRevD.2.3085,physical review d,university of texas at austin,NO,Physics,0.2256637168141592,male,2.0
10091,"weinberg, s",1979,general theory of resistive beam instabilities,1967.0,2147141369.0,10.1063/1.1705255,journal of mathematical physics,university of texas at austin,NO,Physics,0.2256637168141592,male,27.0
10091,"weinberg, s",1979,a century of particle physics an introduction for nonscientists,1985.0,2052632267.0,10.1063/1.2814454,physics today,university of texas at austin,NO,Physics,0.2256637168141592,male,0.0
10091,"weinberg, s",1979,astrophysical implications of the new theories of weak interactions,1975.0,2052907086.0,10.1111/j.1749-6632.1975.tb31458.x,annals of the new york academy of sciences,university of texas at austin,NO,Physics,0.2256637168141592,male,0.0
10091,"weinberg, s",1979,cosmological lower bound on heavy neutrino masses,1977.0,2148171417.0,10.1103/PhysRevLett.39.165,physical review letters,university of texas at austin,NO,Physics,0.2256637168141592,male,1143.0
10091,"weinberg, s",1979,pion scattering lengths,1966.0,2054086911.0,10.1103/PhysRevLett.17.616,physical review letters,university of texas at austin,NO,Physics,0.2256637168141592,male,1598.0
10091,"weinberg, s",1979,new approach to the renormalization group,1973.0,2148245032.0,10.1103/PhysRevD.8.3497,physical review d,university of texas at austin,NO,Physics,0.2256637168141592,male,374.0
10091,"weinberg, s",1979,lindblad decoherence in atomic clocks,2016.0,2531731121.0,10.1103/PhysRevA.94.042117,physical review a,university of texas at austin,NO,Physics,0.2256637168141592,male,24.0
10091,"weinberg, s",1979,the cosmological constant problem,1989.0,2056173066.0,10.1103/RevModPhys.61.1,reviews of modern physics,university of texas at austin,NO,Physics,0.2256637168141592,male,5387.0
10091,"weinberg, s",1979,the quantum theory of fields vol 3 supersymmetry,2000.0,2056673718.0,10.1063/1.883080,physics today,university of texas at austin,NO,Physics,0.2256637168141592,male,10.0
10091,"weinberg, s",1979,algebraic realizations of chiral symmetry,1969.0,2058747289.0,10.1103/PhysRev.177.2604,physical review,university of texas at austin,NO,Physics,0.2256637168141592,male,212.0
10091,"weinberg, s",1979,precise relations between the spectra of vector and axial vector mesons,1967.0,2058793253.0,10.1103/PhysRevLett.18.507,physical review letters,university of texas at austin,NO,Physics,0.2256637168141592,male,1165.0
10091,"weinberg, s",1979,a new light boson,1978.0,2058808507.0,10.1103/PhysRevLett.40.223,physical review letters,university of texas at austin,NO,Physics,0.2256637168141592,male,4093.0
10091,"weinberg, s",1979,sum rules for the spectral functions of su 3 x su 3,1967.0,2060240038.0,10.1103/PhysRevLett.19.139,physical review letters,university of texas at austin,NO,Physics,0.2256637168141592,male,127.0
10091,"weinberg, s",1979,baryon and lepton nonconserving processes,1979.0,2060452630.0,10.1103/PhysRevLett.43.1566,physical review letters,university of texas at austin,NO,Physics,0.2256637168141592,male,1702.0
10091,"weinberg, s",1979,opportunities for particle physics solar neutrinos and superstrings,1987.0,2061105776.0,10.1142/S0217751X87000132,international journal of modern physics a,university of texas at austin,NO,Physics,0.2256637168141592,male,18.0
10091,"weinberg, s",1979,implications of dynamical symmetry breaking,1976.0,2178962940.0,10.1103/PhysRevD.13.974,physical review d,university of texas at austin,NO,Physics,0.2256637168141592,male,797.0
10091,"weinberg, s",1979,supergravity as the messenger of supersymmetry breaking,1983.0,2061448382.0,10.1103/PhysRevD.27.2359,physical review d,university of texas at austin,NO,Physics,0.2256637168141592,male,842.0
10091,"weinberg, s",1979,the quantum theory of fields vol ii modern applications,1997.0,2061807270.0,10.1063/1.881660,physics today,university of texas at austin,NO,Physics,0.2256637168141592,male,2.0
10091,"weinberg, s",1979,effective gauge theories,1980.0,2061854535.0,10.1016/0370-2693(80)90660-7,physics letters b,university of texas at austin,NO,Physics,0.2256637168141592,male,547.0
10091,"weinberg, s",1979,hierarchy of interactions in unified gauge theories,1974.0,2062014158.0,10.1103/PhysRevLett.33.451,physical review letters,university of texas at austin,NO,Physics,0.2256637168141592,male,1349.0
10091,"weinberg, s",1979,feynman rules for any spin ii massless particles,1964.0,2229947790.0,10.1103/PhysRev.134.B882,physical review,university of texas at austin,NO,Physics,0.2256637168141592,male,325.0
10091,"weinberg, s",1979,a unified physics by 2050,1999.0,2063086995.0,10.1038/scientificamerican1299-68,scientific american,university of texas at austin,NO,Physics,0.2256637168141592,male,13.0
10091,"weinberg, s",1979,survival and the bomb methods of civil defense eugene p wigner ed indiana university press bloomington 1969 x 310 pp illus 7 50,1969.0,2063095352.0,10.1126/science.166.3909.1131,science,university of texas at austin,NO,Physics,0.2256637168141592,male,1.0
10091,"weinberg, s",1979,interaction current in strangeness violating decays,1958.0,2063527348.0,10.1103/PhysRev.112.665,physical review,university of texas at austin,NO,Physics,0.2256637168141592,male,45.0
10091,"weinberg, s",1979,anthropic bound on the cosmological constant,1987.0,2063829172.0,10.1103/PhysRevLett.59.2607,physical review letters,university of texas at austin,NO,Physics,0.2256637168141592,male,775.0
10091,"weinberg, s",1979,quasi riemannian theories of gravitation in more than four dimensions,1984.0,2064495751.0,10.1016/0370-2693(84)91870-7,physics letters b,university of texas at austin,NO,Physics,0.2256637168141592,male,82.0
10091,"weinberg, s",1979,does gravitation resolve the ambiguity among supersymmetric vacua,1982.0,2064588702.0,10.1103/PhysRevLett.48.1776,physical review letters,university of texas at austin,NO,Physics,0.2256637168141592,male,148.0
10091,"weinberg, s",1979,comments on relativistic supermultiplet theories,1965.0,2065705517.0,10.1103/PhysRev.139.B597,physical review,university of texas at austin,NO,Physics,0.2256637168141592,male,45.0
10091,"weinberg, s",1979,upper bound on gauge fermion masses,1983.0,2066194056.0,10.1103/PhysRevLett.50.387,physical review letters,university of texas at austin,NO,Physics,0.2256637168141592,male,162.0
10091,"weinberg, s",1979,feynman rules for any spin iii,1969.0,2066531182.0,10.1103/PhysRev.181.1893,physical review,university of texas at austin,NO,Physics,0.2256637168141592,male,85.0
10091,"weinberg, s",1979,must cosmological perturbations remain nonadiabatic after multifield inflation,2004.0,1733348101.0,10.1103/PhysRevD.70.083522,physical review d,university of texas at austin,NO,Physics,0.2256637168141592,male,64.0
10091,"weinberg, s",1979,elementary particles and the laws of physics the 1986 dirac memorial lectures,1987.0,2068469684.0,10.1063/1.2811395,physics today,university of texas at austin,NO,Physics,0.2256637168141592,male,0.0
10091,"weinberg, s",1979,jets from quantum chromodynamics,1977.0,2070048665.0,10.1103/PhysRevLett.39.1436,physical review letters,university of texas at austin,NO,Physics,0.2256637168141592,male,651.0
10091,"weinberg, s",1979,minimal fields of canonical dimensionality are free,2012.0,2070541689.0,10.1103/PhysRevD.86.105015,physical review d,university of texas at austin,NO,Physics,0.2256637168141592,male,14.0
10091,"weinberg, s",1979,exact spectral function sum rules,1975.0,2158109123.0,10.1103/PhysRevD.12.792,physical review d,university of texas at austin,NO,Physics,0.2256637168141592,male,80.0
10091,"weinberg, s",1979,the methods of science and those by which we live,1995.0,2071290458.0,10.1007/BF02683184,academic questions,university of texas at austin,NO,Physics,0.2256637168141592,male,7.0
10091,"weinberg, s",1979,general effective actions,1994.0,2071721917.0,10.1103/PhysRevD.50.R6050,physical review d,university of texas at austin,NO,Physics,0.2256637168141592,male,50.0
10091,"weinberg, s",1979,photons and gravitons in perturbation theory derivation of maxwell s and einstein s equations,1965.0,2072321543.0,10.1103/PhysRev.138.B988,physical review,university of texas at austin,NO,Physics,0.2256637168141592,male,470.0
